0.000000000000000000e+00 8.877697767193410971e-01 5.993987153716526933e-02
0.000000000000000000e+00 8.559612052706030427e-01 5.975127305087334778e-02
0.000000000000000000e+00 8.055465698361743421e-01 5.949382957910025194e-02
0.000000000000000000e+00 7.629162752591378549e-01 5.911686455684309754e-02
0.000000000000000000e+00 7.127793024540947098e-01 5.860354182186541111e-02
0.000000000000000000e+00 6.710605709315480283e-01 5.870676212311501385e-02
0.000000000000000000e+00 6.221673434546748371e-01 5.824024794557768059e-02
0.000000000000000000e+00 5.743182489506957200e-01 5.776936637818039927e-02
0.000000000000000000e+00 5.254791053498388820e-01 5.748442781550323899e-02
0.000000000000000000e+00 4.782293765158995846e-01 5.675415504103616809e-02
0.000000000000000000e+00 4.311414459378939412e-01 5.608876065059066607e-02
0.000000000000000000e+00 3.822318657325537439e-01 5.516934764210523062e-02
0.000000000000000000e+00 3.361671333751017343e-01 5.369930504021461215e-02
0.000000000000000000e+00 2.883418479579052396e-01 5.241198755881637528e-02
0.000000000000000000e+00 2.415623945721143973e-01 5.036376195448276361e-02
0.000000000000000000e+00 1.928565993278012480e-01 4.719279109523936283e-02
0.000000000000000000e+00 1.487066948843209502e-01 4.235348186614163596e-02
0.000000000000000000e+00 1.007326297121732966e-01 3.421835045557931887e-02
0.000000000000000000e+00 5.563305601770750924e-02 2.060413092650699093e-02
0.000000000000000000e+00 1.432687763421878688e-02 2.037742961063025975e-03
