0.000000000000000000e+00 8.313058833175936968e-01 6.746721709700174985e-02
0.000000000000000000e+00 7.900199272415039387e-01 6.608354234084534706e-02
0.000000000000000000e+00 7.518017969961130476e-01 6.492657980901965498e-02
0.000000000000000000e+00 7.079671713990336457e-01 6.457682682397906937e-02
0.000000000000000000e+00 6.644771441624089947e-01 6.365362723443711290e-02
0.000000000000000000e+00 6.224305932216123161e-01 6.347751116642187663e-02
0.000000000000000000e+00 5.762001241109291350e-01 6.176058496170482026e-02
0.000000000000000000e+00 5.307654871889527781e-01 6.100707083051967045e-02
0.000000000000000000e+00 4.893166715647360721e-01 5.906275951426540050e-02
0.000000000000000000e+00 4.448630038333418191e-01 5.933973429750206974e-02
0.000000000000000000e+00 3.999886416351653429e-01 5.749747349506809796e-02
0.000000000000000000e+00 3.580927200042358094e-01 5.413258585595429051e-02
0.000000000000000000e+00 3.125460168423989105e-01 5.118790860990549835e-02
0.000000000000000000e+00 2.682128460221611110e-01 4.948627004137181457e-02
0.000000000000000000e+00 2.248872675452346370e-01 4.582310382949141003e-02
0.000000000000000000e+00 1.806611612819897794e-01 3.963312742444341508e-02
0.000000000000000000e+00 1.373625322356753775e-01 3.391336399723380440e-02
0.000000000000000000e+00 9.384305715367174949e-02 2.319307086736555751e-02
0.000000000000000000e+00 5.181381043009474635e-02 1.237205892525313454e-02
0.000000000000000000e+00 1.330393038565830591e-02 1.405582878216177353e-03
