-1.747396519916342186e+02 8.839407300165982306e-01 1.269061803874720409e-03
-1.653553348986677349e+02 8.898037056523055988e-01 1.561792144046636379e-03
-1.559710178057012797e+02 8.869940514108333174e-01 1.952727992140812453e-03
-1.465867007127347961e+02 8.863482714458548184e-01 2.571137141012394284e-03
-1.372023836197683124e+02 8.854608081916561790e-01 3.952412008227922449e-03
-1.278180665268018572e+02 8.885666874940653104e-01 5.464726602853061353e-03
-1.184337494338353736e+02 8.893864964510780347e-01 7.969817663574308916e-03
-1.090494323408689041e+02 8.904872930149835275e-01 1.091615432568190935e-02
-9.966511524790244891e+01 8.885881588841677559e-01 1.725330721166360576e-02
-9.028079815493597948e+01 8.896525647309568852e-01 2.290797431640596155e-02
-8.089648106196951005e+01 8.878541469411823650e-01 2.871132571030534861e-02
-7.151216396900302641e+01 8.888800813539385892e-01 3.724590076693832380e-02
-6.212784687603655698e+01 8.891235714447032201e-01 4.456732075374589958e-02
-5.274352978307008755e+01 8.902930321898986366e-01 5.138592676755451144e-02
-4.335921269010361101e+01 8.906339847113727837e-01 5.773371125277383664e-02
-3.397489559713713447e+01 8.852030982226110067e-01 6.391175537827080422e-02
-2.459057850417066504e+01 8.905366108270457159e-01 6.793892203688772780e-02
-1.520626141120419383e+01 8.919053349910246453e-01 7.013887260145094948e-02
-5.821944318237722626e+00 8.921542900672808640e-01 7.155344412125831666e-02
3.562372774728749913e+00 8.908163587845866482e-01 7.168775085584602746e-02
1.294668986769522334e+01 8.903621391031001364e-01 7.055958052039207340e-02
2.233100696066169633e+01 8.890643836646147102e-01 6.792925901695022473e-02
3.171532405362816576e+01 8.885797892204446713e-01 6.453657250731596740e-02
4.109964114659464229e+01 8.902287901589274188e-01 5.842690272650663541e-02
5.048395823956110462e+01 8.927691050116384197e-01 5.251399747068673241e-02
5.986827533252758116e+01 8.894849230159017628e-01 4.533964630363532949e-02
