-1.632745002196404016e+02 9.252597579854671128e-01 3.388026306068500767e-04
-1.531002002118380574e+02 9.243658837332122680e-01 1.031122299475682735e-03
-1.429259002040357132e+02 9.155735453005259261e-01 3.408602859237037583e-03
-1.327516001962333405e+02 9.183606656260752121e-01 2.761568225497125148e-03
-1.225773001884309963e+02 9.205099304571264796e-01 6.333560047383424672e-03
-1.124030001806286378e+02 9.210858509261875549e-01 5.861763788913071024e-03
-1.022287001728262652e+02 9.169986263447582608e-01 1.206629849709708359e-02
-9.205440016502393519e+01 9.231430709929328016e-01 1.602381093530849329e-02
-8.188010015722157675e+01 9.171708402590222908e-01 2.633624700022809545e-02
-7.170580014941921831e+01 9.211297676858307693e-01 3.370888458533623233e-02
-6.153150014161687409e+01 9.233236022984030456e-01 4.478769109204598642e-02
-5.135720013381451565e+01 9.226049191556081608e-01 4.701558479580098676e-02
-4.118290012601215722e+01 9.168793604903962002e-01 5.541447814032132019e-02
-3.100860011820980233e+01 9.240061824844407745e-01 6.375469782477585778e-02
-2.083430011040744745e+01 9.206297275897820098e-01 6.923049983359128023e-02
-1.066000010260509434e+01 9.208771577791914353e-01 7.359462538864741665e-02
-4.857000948027398457e-01 9.227649142844510655e-01 7.054363199812960228e-02
9.688599912999615427e+00 9.236141634367712738e-01 6.977448390225007846e-02
1.986289992080197209e+01 9.209415277070743810e-01 7.126219179283033167e-02
3.003719992860432342e+01 9.190223831399303434e-01 6.385731394784255333e-02
4.021149993640668185e+01 9.145749703046270884e-01 5.890144972352706620e-02
5.038579994420902608e+01 9.212883904072820540e-01 4.866659029341270648e-02
6.056009995201138452e+01 9.201153879913953615e-01 4.228701618001369511e-02
7.073439995981374295e+01 9.167204721297982362e-01 3.236561260396125100e-02
8.090869996761608718e+01 9.154711909129458203e-01 2.825039381997595730e-02
9.108299997541844562e+01 9.229676668245092586e-01 1.757481149394906142e-02
1.012572999832208041e+02 9.135678510443384637e-01 1.324474337273946582e-02
1.114315999910231483e+02 9.179633091821594038e-01 8.995403533924067191e-03
1.216058999988255067e+02 9.104660086939484476e-01 3.690484007253387079e-03
1.317802000066278652e+02 9.119401419418629029e-01 4.797628795718557847e-03
1.419545000144302094e+02 9.117359672139936366e-01 9.059752293285818934e-04
1.521288000222325820e+02 9.073201167951084889e-01 1.707641351703793886e-03
1.623031000300348978e+02 9.180458993588099803e-01 1.506390009174017261e-03
